CustomerID,Recency,Frequency,Monetary,CustomerSegment,ChurnRisk
14536.0,259,1,170.95,Low Value,High Risk
14537.0,57,1,355.56,Low Value,Medium Risk
14538.0,64,2,388.25,Medium Value,Medium Risk
14539.0,15,2,537.48,Medium Value,Low Risk
14540.0,9,3,952.66,Medium Value,Low Risk
14541.0,58,8,1453.35,High Value,Medium Risk
14542.0,185,1,103.25,Low Value,High Risk
14543.0,3,21,2916.17,High Value,Low Risk
14544.0,23,2,2004.3,High Value,Low Risk
14546.0,3,9,2482.86,High Value,Low Risk
14547.0,3,9,3953.9500000000003,High Value,Low Risk
14548.0,150,2,652.8,Medium Value,High Risk
14549.0,310,1,289.24,Low Value,High Risk
14550.0,10,2,757.37,Medium Value,Low Risk
14551.0,17,2,186.23,Low Value,Low Risk
14552.0,151,1,164.22,Low Value,High Risk
14553.0,18,5,859.27,Medium Value,Low Risk
14554.0,9,4,2279.4900000000002,High Value,Low Risk
14555.0,56,2,312.54,Low Value,Medium Risk
14557.0,63,2,0.0,Low Value,Medium Risk
14560.0,6,24,2174.18,High Value,Low Risk
14561.0,75,3,1080.76,Medium Value,Medium Risk
14562.0,3,22,4676.62,High Value,Low Risk
14565.0,95,6,3073.77,High Value,High Risk
14566.0,110,1,1432.0,High Value,High Risk
14567.0,34,3,1524.46,High Value,Medium Risk
14569.0,0,1,227.39,Low Value,Low Risk
14570.0,280,2,218.06,Low Value,High Risk
14572.0,2,10,2775.39,High Value,Low Risk
14573.0,179,13,1590.12,High Value,High Risk
14576.0,371,1,35.400000000000006,Low Value,
14577.0,12,4,859.71,Medium Value,Low Risk
14578.0,2,1,168.63,Low Value,Low Risk
14581.0,16,1,138.6,Low Value,Low Risk
14582.0,40,1,114.11,Low Value,Medium Risk
14583.0,5,5,986.96,Medium Value,Low Risk
14584.0,168,5,1020.06,Medium Value,High Risk
14585.0,49,1,157.05,Low Value,Medium Risk
14586.0,226,3,134.16,Low Value,High Risk
14587.0,18,10,1577.39,High Value,Low Risk
14589.0,371,1,39.75,Low Value,
14591.0,14,4,1320.21,High Value,Low Risk
14592.0,34,3,557.94,Medium Value,Medium Risk
14593.0,21,3,617.15,Medium Value,Low Risk
14594.0,6,2,363.33,Low Value,Low Risk
14595.0,19,6,1740.6,High Value,Low Risk
14597.0,10,2,866.24,Medium Value,Low Risk
14598.0,43,1,221.97,Low Value,Medium Risk
14600.0,305,1,393.33000000000004,Medium Value,High Risk
14601.0,10,1,213.96,Low Value,Low Risk
14603.0,274,1,660.0,Medium Value,High Risk
14606.0,0,128,11633.35,High Value,Low Risk
14607.0,15,17,10981.1,High Value,Low Risk
14608.0,3,4,1785.15,High Value,Low Risk
14609.0,71,4,601.56,Medium Value,Medium Risk
14616.0,242,3,406.08000000000004,Medium Value,High Risk
14618.0,8,4,538.59,Medium Value,Low Risk
14619.0,238,2,379.51,Medium Value,High Risk
14620.0,203,3,393.28000000000003,Medium Value,High Risk
14621.0,0,6,1765.76,High Value,Low Risk
14622.0,184,1,320.58000000000004,Low Value,High Risk
14623.0,31,6,866.8000000000001,Medium Value,Medium Risk
14624.0,56,2,225.85,Low Value,Medium Risk
14625.0,184,5,848.48,Medium Value,High Risk
14626.0,8,7,2757.07,High Value,Low Risk
14627.0,311,1,-21.85,Low Value,High Risk
14628.0,90,2,671.96,Medium Value,Medium Risk
14629.0,3,3,935.46,Medium Value,Low Risk
14631.0,50,3,1006.98,Medium Value,Medium Risk
14632.0,262,1,114.56,Low Value,High Risk
14633.0,265,1,344.90000000000003,Low Value,High Risk
14636.0,35,2,609.85,Medium Value,Medium Risk
14638.0,50,1,443.6,Medium Value,Medium Risk
14639.0,51,8,2952.34,High Value,Medium Risk
14640.0,15,8,2024.45,High Value,Low Risk
14641.0,21,1,110.46,Low Value,Low Risk
14642.0,58,1,96.12,Low Value,Medium Risk
14643.0,169,3,668.61,Medium Value,High Risk
14644.0,8,4,780.46,Medium Value,Low Risk
14645.0,156,2,597.09,Medium Value,High Risk
14646.0,1,77,279489.02,High Value,Low Risk
14647.0,200,1,236.04000000000002,Low Value,High Risk
14649.0,4,4,1402.59,High Value,Low Risk
14651.0,66,2,653.75,Medium Value,Medium Risk
14652.0,76,1,114.18,Low Value,Medium Risk
14653.0,0,7,1926.65,High Value,Low Risk
14655.0,3,5,1930.15,High Value,Low Risk
14656.0,168,2,291.05,Low Value,High Risk
14657.0,17,5,838.27,Medium Value,Low Risk
14658.0,4,2,247.15,Low Value,Low Risk
14659.0,8,12,2456.53,High Value,Low Risk
14660.0,86,2,285.74,Low Value,Medium Risk
14661.0,26,1,107.95,Low Value,Low Risk
14662.0,28,4,741.37,Medium Value,Low Risk
14664.0,19,2,636.24,Medium Value,Low Risk
14665.0,60,7,1258.38,High Value,Medium Risk
14666.0,23,1,195.25,Low Value,Low Risk
14667.0,10,27,9165.04,High Value,Low Risk
14669.0,241,3,1259.24,High Value,High Risk
14670.0,279,2,392.86,Medium Value,High Risk
14672.0,234,2,765.55,Medium Value,High Risk
14673.0,2,5,1736.4,High Value,Low Risk
14675.0,15,1,596.36,Medium Value,Low Risk
14676.0,30,8,2543.2400000000002,High Value,Low Risk
14679.0,371,1,-2.55,Low Value,
14680.0,24,23,26932.34,High Value,Low Risk
14681.0,70,3,498.95,Medium Value,Medium Risk
14682.0,187,2,52.0,Low Value,High Risk
14684.0,25,5,1201.51,High Value,Low Risk
14687.0,106,1,628.38,Medium Value,High Risk
14688.0,7,27,5055.61,High Value,Low Risk
14689.0,208,1,112.8,Low Value,High Risk
14690.0,43,3,341.96,Low Value,Medium Risk
14691.0,30,5,2114.33,High Value,Low Risk
14692.0,136,5,582.05,Medium Value,High Risk
14693.0,264,1,172.9,Low Value,High Risk
14696.0,3,9,2070.97,High Value,Low Risk
14697.0,217,2,188.60999999999999,Low Value,High Risk
14698.0,1,5,1217.27,High Value,Low Risk
14699.0,213,1,109.13000000000001,Low Value,High Risk
14700.0,31,3,2195.1,High Value,Medium Risk
14701.0,10,12,2462.94,High Value,Low Risk
14702.0,0,18,3210.29,High Value,Low Risk
14703.0,14,1,318.17,Low Value,Low Risk
14704.0,10,9,1493.96,High Value,Low Risk
14705.0,198,1,179.0,Low Value,High Risk
14708.0,2,4,1096.67,Medium Value,Low Risk
14709.0,14,14,4911.14,High Value,Low Risk
14710.0,13,4,599.48,Medium Value,Low Risk
14711.0,9,12,2809.02,High Value,Low Risk
14712.0,28,3,917.07,Medium Value,Low Risk
14713.0,8,12,2660.1,High Value,Low Risk
14714.0,23,1,160.19,Low Value,Low Risk
14715.0,24,4,867.38,Medium Value,Low Risk
14716.0,42,2,307.51,Low Value,Medium Risk
14719.0,1,6,1571.89,High Value,Low Risk
14720.0,5,3,663.81,Medium Value,Low Risk
14722.0,146,1,180.42000000000002,Low Value,High Risk
14723.0,9,6,1122.3600000000001,Medium Value,Low Risk
14725.0,24,1,655.58,Medium Value,Low Risk
14727.0,273,1,268.58,Low Value,High Risk
14729.0,373,1,313.49,Low Value,
14730.0,0,8,1897.57,High Value,Low Risk
14731.0,46,3,380.02,Medium Value,Medium Risk
14732.0,7,10,2686.34,High Value,Low Risk
14733.0,8,15,9451.54,High Value,Low Risk
14735.0,3,34,5807.6900000000005,High Value,Low Risk
14737.0,3,3,1164.55,High Value,Low Risk
14738.0,38,9,1289.94,High Value,Medium Risk
14739.0,1,8,3899.1,High Value,Low Risk
14740.0,190,4,1423.21,High Value,High Risk
14741.0,11,6,1400.34,High Value,Low Risk
14744.0,15,9,1088.53,Medium Value,Low Risk
14745.0,112,6,1167.16,High Value,High Risk
14747.0,247,2,294.3,Low Value,High Risk
14748.0,28,6,1311.79,High Value,Low Risk
14752.0,43,1,389.64,Medium Value,Medium Risk
14753.0,86,1,563.15,Medium Value,Medium Risk
14754.0,44,2,638.05,Medium Value,Medium Risk
14755.0,9,12,4965.38,High Value,Low Risk
14756.0,14,1,738.96,Medium Value,Low Risk
14757.0,74,1,420.5,Medium Value,Medium Risk
14758.0,144,4,1484.06,High Value,High Risk
14759.0,4,3,1625.97,High Value,Low Risk
14760.0,293,2,53.8,Low Value,High Risk
14761.0,58,2,255.9,Low Value,Medium Risk
14762.0,263,1,300.52,Low Value,High Risk
14764.0,43,2,250.55,Low Value,Medium Risk
14765.0,28,3,254.11,Low Value,Low Risk
14766.0,7,8,2423.07,High Value,Low Risk
14768.0,16,3,139.5,Low Value,Low Risk
14769.0,2,10,10383.83,High Value,Low Risk
14770.0,231,2,876.42,Medium Value,High Risk
14772.0,111,1,139.26,Low Value,High Risk
14775.0,57,3,1011.9,Medium Value,Medium Risk
14776.0,50,13,2195.58,High Value,Medium Risk
14777.0,3,2,-17.45,Low Value,Low Risk
14778.0,126,2,730.86,Medium Value,High Risk
14779.0,280,3,386.15,Medium Value,High Risk
14780.0,54,2,447.68,Medium Value,Medium Risk
14782.0,319,1,200.10000000000002,Low Value,High Risk
14784.0,25,2,289.99,Low Value,Low Risk
14785.0,9,2,77.4,Low Value,Low Risk
14788.0,6,2,679.4399999999999,Medium Value,Low Risk
14789.0,28,1,197.64,Low Value,Low Risk
14790.0,16,4,745.06,Medium Value,Low Risk
14792.0,63,2,0.0,Low Value,Medium Risk
14793.0,3,2,214.14,Low Value,Low Risk
14794.0,2,9,1272.11,High Value,Low Risk
14795.0,165,1,131.45000000000002,Low Value,High Risk
14796.0,0,27,7792.51,High Value,Low Risk
14798.0,52,3,173.74,Low Value,Medium Risk
14799.0,50,1,157.7,Low Value,Medium Risk
14800.0,47,16,4228.39,High Value,Medium Risk
14801.0,60,1,189.34,Low Value,Medium Risk
14803.0,161,3,845.55,Medium Value,High Risk
14804.0,8,1,353.27,Low Value,Low Risk
14805.0,14,4,546.4,Medium Value,Low Risk
14806.0,74,1,193.39000000000001,Low Value,Medium Risk
14808.0,39,15,2152.8,High Value,Medium Risk
14810.0,40,11,2085.33,High Value,Medium Risk
14813.0,369,2,152.88,Low Value,
14815.0,36,2,778.5,Medium Value,Medium Risk
14816.0,196,1,271.85,Low Value,High Risk
14817.0,199,2,1110.34,Medium Value,High Risk
14818.0,73,3,657.8,Medium Value,Medium Risk
14819.0,63,2,272.07,Low Value,Medium Risk
14820.0,20,4,507.29,Medium Value,Low Risk
14821.0,366,1,48.800000000000004,Low Value,
14823.0,179,3,321.43,Low Value,High Risk
14824.0,9,4,1127.71,Medium Value,Low Risk
14825.0,3,12,2221.01,High Value,Low Risk
14828.0,196,3,2139.76,High Value,High Risk
14829.0,28,6,644.65,Medium Value,Low Risk
14830.0,52,1,188.88,Low Value,Medium Risk
14834.0,17,8,1698.35,High Value,Low Risk
14836.0,9,3,102.44999999999999,Low Value,Low Risk
14837.0,89,5,1641.2,High Value,Medium Risk
14840.0,267,1,62.85,Low Value,High Risk
14841.0,52,6,3295.76,High Value,Medium Risk
14842.0,34,8,2456.8,High Value,Medium Risk
14844.0,63,4,3189.81,High Value,Medium Risk
14847.0,148,1,309.4,Low Value,High Risk
14849.0,21,28,7904.28,High Value,Low Risk
14850.0,311,2,278.15,Low Value,High Risk
14851.0,22,2,511.35,Medium Value,Low Risk
14852.0,57,6,2836.69,High Value,Medium Risk
14853.0,8,3,463.05,Medium Value,Low Risk
14854.0,77,8,2730.09,High Value,Medium Risk
14855.0,118,2,645.65,Medium Value,High Risk
14856.0,35,3,1290.53,High Value,Medium Risk
14857.0,59,3,1165.65,High Value,Medium Risk
14859.0,12,5,1352.04,High Value,Low Risk
14860.0,8,2,168.62,Low Value,Low Risk
14861.0,51,1,125.79,Low Value,Medium Risk
14862.0,25,2,841.1999999999999,Medium Value,Low Risk
14863.0,28,1,266.76,Low Value,Low Risk
14865.0,6,2,52.2,Low Value,Low Risk
14866.0,10,13,14197.45,High Value,Low Risk
14867.0,185,4,701.33,Medium Value,High Risk
14868.0,2,9,2939.64,High Value,Low Risk
14869.0,3,3,717.7,Medium Value,Low Risk
14870.0,261,1,327.25,Low Value,High Risk
14871.0,2,4,501.28000000000003,Medium Value,Low Risk
14873.0,209,1,519.68,Medium Value,High Risk
14875.0,8,5,1448.72,High Value,Low Risk
14878.0,12,9,1476.09,High Value,Low Risk
14880.0,76,3,690.59,Medium Value,Medium Risk
14881.0,19,1,255.4,Low Value,Low Risk
14882.0,26,2,589.7,Medium Value,Low Risk
14883.0,18,7,756.64,Medium Value,Low Risk
14885.0,131,1,765.3199999999999,Medium Value,High Risk
14886.0,252,1,364.8,Low Value,High Risk
14887.0,78,1,1862.0,High Value,Medium Risk
14888.0,206,1,369.2,Low Value,High Risk
14889.0,335,1,135.9,Low Value,High Risk
14890.0,253,1,125.65,Low Value,High Risk
14891.0,147,2,554.38,Medium Value,High Risk
14893.0,9,2,1237.8500000000001,High Value,Low Risk
14894.0,84,1,655.75,Medium Value,Medium Risk
14895.0,7,24,11020.26,High Value,Low Risk
14896.0,204,2,468.77000000000004,Medium Value,High Risk
14897.0,7,4,1366.38,High Value,Low Risk
14898.0,22,8,1194.11,High Value,Low Risk
14901.0,10,10,1414.99,High Value,Low Risk
14902.0,20,2,314.11,Low Value,Low Risk
14903.0,20,10,2729.18,High Value,Low Risk
14904.0,1,2,1025.44,Medium Value,Low Risk
14905.0,153,3,599.9,Medium Value,High Risk
14907.0,2,10,3478.85,High Value,Low Risk
14908.0,73,1,277.8,Low Value,Medium Risk
14910.0,2,7,389.86,Medium Value,Low Risk
14911.0,0,248,132458.73,High Value,Low Risk
14912.0,16,3,841.52,Medium Value,Low Risk
14913.0,35,4,1227.43,High Value,Medium Risk
14915.0,85,3,258.83,Low Value,Medium Risk
14916.0,70,5,1264.84,High Value,Medium Risk
14918.0,115,2,1610.15,High Value,High Risk
14920.0,212,2,977.77,Medium Value,High Risk
14921.0,29,2,1316.07,High Value,Low Risk
14923.0,50,1,749.1,Medium Value,Medium Risk
14924.0,245,1,310.05,Low Value,High Risk
14929.0,31,1,223.88,Low Value,Medium Risk
14930.0,108,3,2362.96,High Value,High Risk
14931.0,4,6,964.6800000000001,Medium Value,Low Risk
14932.0,365,1,363.53,Low Value,High Risk
14934.0,72,3,1888.84,High Value,Medium Risk
14935.0,296,1,1784.71,High Value,High Risk
14936.0,8,9,8117.42,High Value,Low Risk
14937.0,56,4,1617.63,High Value,Medium Risk
14944.0,29,14,5842.95,High Value,Low Risk
14946.0,13,1,100.9,Low Value,Low Risk
14947.0,71,2,290.82,Low Value,Medium Risk
14948.0,22,7,1066.57,Medium Value,Low Risk
14950.0,8,2,361.25,Low Value,Low Risk
14951.0,78,1,311.69,Low Value,Medium Risk
14952.0,45,15,7912.79,High Value,Medium Risk
14953.0,24,1,285.67,Low Value,Low Risk
14954.0,11,1,294.85,Low Value,Low Risk
14957.0,252,1,58.49,Low Value,High Risk
14958.0,146,3,483.72999999999996,Medium Value,High Risk
14959.0,58,5,684.97,Medium Value,Medium Risk
14960.0,7,2,221.27,Low Value,Low Risk
14961.0,10,12,7006.58,High Value,Low Risk
14962.0,270,1,126.7,Low Value,High Risk
14963.0,9,5,1472.34,High Value,Low Risk
14964.0,246,1,206.21,Low Value,High Risk
14965.0,95,2,596.09,Medium Value,High Risk
14966.0,14,1,183.02,Low Value,Low Risk
14967.0,49,1,463.8,Medium Value,Medium Risk
14968.0,29,1,147.59,Low Value,Low Risk
14970.0,67,4,1592.06,High Value,Medium Risk
14971.0,34,3,1097.98,Medium Value,Medium Risk
14972.0,127,1,114.77,Low Value,High Risk
14973.0,106,3,1314.45,High Value,High Risk
14974.0,36,1,89.94,Low Value,Medium Risk
14975.0,56,1,279.94,Low Value,Medium Risk
14976.0,56,8,765.86,Medium Value,Medium Risk
14978.0,71,5,1921.3700000000001,High Value,Medium Risk
14981.0,245,1,102.12,Low Value,High Risk
14984.0,18,2,202.37,Low Value,Low Risk
14985.0,197,2,292.01,Low Value,High Risk
14987.0,15,2,326.4,Low Value,Low Risk
14988.0,211,1,334.54,Low Value,High Risk
14995.0,38,2,231.98000000000002,Low Value,Medium Risk
14997.0,45,4,540.98,Medium Value,Medium Risk
14998.0,169,2,414.87,Medium Value,High Risk
15000.0,47,1,490.52,Medium Value,Medium Risk
15002.0,115,4,1641.76,High Value,High Risk
15004.0,146,1,1220.77,High Value,High Risk
15005.0,15,35,6160.54,High Value,Low Risk
15006.0,50,1,480.38,Medium Value,Medium Risk
15007.0,158,1,156.91,Low Value,High Risk
15009.0,11,3,1259.43,High Value,Low Risk
15010.0,35,1,308.94,Low Value,Medium Risk
15012.0,53,2,405.04,Medium Value,Medium Risk
15014.0,42,2,257.67,Low Value,Medium Risk
15016.0,172,1,170.04,Low Value,High Risk
15017.0,33,1,125.58,Low Value,Medium Risk
15018.0,38,4,456.26,Medium Value,Medium Risk
15019.0,266,1,252.81,Low Value,High Risk
15021.0,8,13,1829.23,High Value,Low Risk
15022.0,11,4,852.39,Medium Value,Low Risk
15023.0,2,12,6680.81,High Value,Low Risk
15024.0,9,10,1636.43,High Value,Low Risk
15025.0,32,1,361.96,Low Value,Medium Risk
15026.0,79,3,469.0,Medium Value,Medium Risk
15027.0,30,6,1051.95,Medium Value,Low Risk
15028.0,7,4,627.13,Medium Value,Low Risk
15030.0,71,2,518.28,Medium Value,Medium Risk
15031.0,3,4,653.19,Medium Value,Low Risk
15032.0,255,5,4464.1,High Value,High Risk
15033.0,4,11,2541.53,High Value,Low Risk
15034.0,15,11,4243.21,High Value,Low Risk
15035.0,89,1,252.73000000000002,Low Value,Medium Risk
15036.0,71,3,429.56,Medium Value,Medium Risk
15038.0,42,7,645.84,Medium Value,Medium Risk
15039.0,9,52,19638.59,High Value,Low Risk
15041.0,169,1,179.93,Low Value,High Risk
15042.0,198,1,135.93,Low Value,High Risk
15043.0,30,1,537.0,Medium Value,Low Risk
15044.0,18,22,7563.88,High Value,Low Risk
15045.0,151,3,633.66,Medium Value,High Risk
15046.0,8,16,4940.66,High Value,Low Risk
15047.0,269,1,343.62,Low Value,High Risk
15048.0,64,5,377.52,Medium Value,Medium Risk
15049.0,273,1,121.17000000000002,Low Value,High Risk
15050.0,24,5,1682.77,High Value,Low Risk
15051.0,22,3,1383.3600000000001,High Value,Low Risk
15052.0,318,1,207.73000000000002,Low Value,High Risk
15053.0,4,3,693.95,Medium Value,Low Risk
15054.0,11,2,302.1,Low Value,Low Risk
15057.0,274,2,1489.5,High Value,High Risk
15058.0,24,11,2102.54,High Value,Low Risk
15059.0,40,11,1325.82,High Value,Medium Risk
15060.0,7,4,294.25,Low Value,Low Risk
15061.0,3,55,54228.74,High Value,Low Risk
15062.0,70,4,987.86,Medium Value,Medium Risk
15063.0,212,1,370.79999999999995,Low Value,High Risk
15065.0,37,6,3135.98,High Value,Medium Risk
15066.0,31,2,760.59,Medium Value,Medium Risk
15067.0,77,3,1744.76,High Value,Medium Risk
15068.0,45,2,553.36,Medium Value,Medium Risk
15069.0,178,1,1109.53,Medium Value,High Risk
15070.0,372,1,106.2,Low Value,
15071.0,93,2,982.07,Medium Value,High Risk
15073.0,9,4,612.43,Medium Value,Low Risk
15074.0,104,1,735.67,Medium Value,High Risk
15075.0,77,1,773.03,Medium Value,Medium Risk
15076.0,172,1,880.85,Medium Value,High Risk
15078.0,6,38,9623.35,High Value,Low Risk
15079.0,212,5,893.66,Medium Value,High Risk
15081.0,21,6,487.35,Medium Value,Low Risk
15083.0,256,1,88.2,Low Value,High Risk
15087.0,281,1,306.94,Low Value,High Risk
15088.0,20,3,1140.27,High Value,Low Risk
15089.0,9,6,2420.84,High Value,Low Risk
15090.0,307,1,381.32,Medium Value,High Risk
15091.0,53,2,476.96,Medium Value,Medium Risk
15092.0,214,2,457.81,Medium Value,High Risk
15093.0,17,9,4410.14,High Value,Low Risk
15095.0,103,5,1364.7,High Value,High Risk
15096.0,42,1,219.39000000000001,Low Value,Medium Risk
15097.0,3,1,248.08,Low Value,Low Risk
15098.0,181,5,649.5,Medium Value,High Risk
15099.0,83,1,410.48,Medium Value,Medium Risk
15100.0,329,6,635.1,Medium Value,High Risk
15101.0,8,3,310.03,Low Value,Low Risk
15103.0,30,2,703.36,Medium Value,Low Risk
15104.0,166,3,968.64,Medium Value,High Risk
15105.0,17,7,2298.93,High Value,Low Risk
15106.0,17,7,1407.73,High Value,Low Risk
15107.0,310,8,247.66,Low Value,High Risk
15108.0,141,5,1291.75,High Value,High Risk
15109.0,240,2,463.75,Medium Value,High Risk
15110.0,23,7,973.2,Medium Value,Low Risk
15111.0,28,3,1567.48,High Value,Low Risk
15113.0,9,4,3339.5099999999998,High Value,Low Risk
15114.0,29,10,2760.56,High Value,Low Risk
15115.0,17,1,340.11,Low Value,Low Risk
15116.0,17,4,1352.75,High Value,Low Risk
15117.0,14,6,1550.13,High Value,Low Risk
15118.0,133,1,244.8,Low Value,High Risk
15119.0,245,1,266.4,Low Value,High Risk
15120.0,129,2,343.82,Low Value,High Risk
15121.0,49,2,457.72,Medium Value,Medium Risk
15122.0,84,6,1612.13,High Value,Medium Risk
15123.0,6,2,2199.31,High Value,Low Risk
15124.0,22,2,184.19,Low Value,Low Risk
15125.0,24,23,11117.05,High Value,Low Risk
15127.0,65,1,406.53,Medium Value,Medium Risk
15128.0,59,8,1419.54,High Value,Medium Risk
15129.0,49,11,3447.4,High Value,Medium Risk
15130.0,169,1,330.11,Low Value,High Risk
15132.0,17,5,977.9300000000001,Medium Value,Low Risk
15133.0,127,3,982.42,Medium Value,High Risk
15134.0,14,8,1387.99,High Value,Low Risk
15135.0,232,2,127.15,Low Value,High Risk
15136.0,2,5,1282.45,High Value,Low Risk
15139.0,239,2,178.96,Low Value,High Risk
15140.0,51,8,2350.0,High Value,Medium Risk
15142.0,45,1,498.74,Medium Value,Medium Risk
15143.0,225,1,259.45,Low Value,High Risk
15144.0,7,18,6530.04,High Value,Low Risk
15145.0,3,4,1194.73,High Value,Low Risk
15146.0,164,3,1313.66,High Value,High Risk
15147.0,218,2,608.65,Medium Value,High Risk
15148.0,10,1,301.29,Low Value,Low Risk
15149.0,133,1,520.8000000000001,Medium Value,High Risk
15150.0,16,11,5280.83,High Value,Low Risk
15152.0,9,16,4684.24,High Value,Low Risk
15153.0,30,1,329.25,Low Value,Low Risk
15154.0,73,2,224.73,Low Value,Medium Risk
15156.0,0,3,961.49,Medium Value,Low Risk
15157.0,3,5,1869.5,High Value,Low Risk
15158.0,44,1,401.40000000000003,Medium Value,Medium Risk
15159.0,1,34,18573.68,High Value,Low Risk
15160.0,356,1,158.16,Low Value,High Risk
15163.0,17,2,304.47,Low Value,Low Risk
